GEOID,year,name,parent.location,population,poverty.rate,renter.occupied.households,pct.renter.occupied,median.gross.rent,median.household.income,median.property.value,rent.burden,pct.white,pct.af.am,pct.hispanic,pct.am.ind,pct.asian,pct.nh.pi,pct.multiple,pct.other,eviction.filings,evictions,eviction.rate,eviction.filing.rate,low.flag,imputed,subbed
060070030012,2014,30.01.2,"Butte County, California",540,38.4,174,70.32,1079,33367,64100,38.1,51.3,3.7,3.33,0.37,24.63,0,16.67,0,10,10,5.75,5.75,0,0,0
060070030013,2014,30.01.3,"Butte County, California",868,7.83,175,25.13,1113,41458,,47.8,65.55,3.34,11.41,1.04,10.37,0,8.29,0,11,8,4.58,6.3,0,0,0
060070030014,2014,30.01.4,"Butte County, California",1084,49.5,147,57.33,674,21723,81100,29.6,24.63,0,15.13,9.59,47.23,0,3.41,0,9,7,4.75,6.11,0,0,0
060070030021,2014,30.02.1,"Butte County, California",821,30.61,186,70.82,864,20993,56800,29.5,67.24,2.07,24.6,0.49,0,2.19,3.41,0,3,1,0.54,1.62,0,0,0
060070030022,2014,30.02.2,"Butte County, California",666,10.26,84,21.56,1143,39097,119400,47.7,83.78,0,13.06,3.15,0,0,0,0,2,1,1.19,2.38,0,0,0
060070030023,2014,30.02.3,"Butte County, California",1135,35.04,89,49.63,1047,41667,111600,31.4,42.38,0,18.33,0.26,36.74,0,2.29,0,2,1,1.13,2.26,0,0,0
060070030024,2014,30.02.4,"Butte County, California",961,16.85,176,40.31,858,31944,88900,38.8,29.03,0,49.32,0,16.55,0,5.1,0,10,7,3.97,5.67,0,0,0
060070031001,2014,31.1,"Butte County, California",1321,4.76,58,10.36,1064,60208,257100,12.7,88.57,0,5.68,0.61,3.56,0,1.59,0,1,0,0,1.72,0,0,0
060070031002,2014,31.2,"Butte County, California",898,13.12,140,43.23,911,44050,129300,23.1,71.94,0.33,13.81,7.24,0,1.56,5.12,0,10,8,5.73,7.16,0,0,0
060070031003,2014,31.3,"Butte County, California",1035,0,94,16.83,1577,46250,144000,50,64.15,12.17,16.62,0.68,5.22,0,1.16,0,0,0,0,0,0,0,0
060070031004,2014,31.4,"Butte County, California",1006,5.86,115,12.43,1241,44265,120600,50,61.53,2.98,12.23,1.59,7.26,0,14.41,0,1,1,0.87,0.87,0,0,0
060070032001,2014,32.1,"Butte County, California",726,40.98,158,25.53,780,27969,126300,32.5,48.35,0,40.22,1.38,1.1,0,8.95,0,13,10,6.32,8.21,0,0,0
060070032002,2014,32.2,"Butte County, California",1803,4.74,102,20,1331,50789,166100,50,77.93,1.16,11.87,1.5,0,0,7.54,0,1,1,0.98,0.98,0,0,0
060070032003,2014,32.3,"Butte County, California",1874,25.54,151,28.22,993,39300,110200,37.6,49.68,1.71,42.58,0.96,0,0,5.07,0,4,3,1.99,2.65,0,0,0
060070033001,2014,33.1,"Butte County, California",1831,21.04,175,15.66,750,40688,229600,25.7,80.34,0,9.61,5.9,1.47,0,2.62,0.05,3,1,0.57,1.72,0,0,0
060070033002,2014,33.2,"Butte County, California",779,3.1,84,18.05,968,40402,242200,32.9,84.21,3.08,2.05,1.54,2.95,0,6.16,0,0,0,0,0,0,0,0
060070033003,2014,33.3,"Butte County, California",1934,19.33,196,18.9,730,48355,171100,24,52.38,6.98,25.23,0,3.52,0,11.89,0,2,1,0.51,1.02,0,0,0
060070034001,2014,34.1,"Butte County, California",1208,8.39,209,54.23,754,34375,228600,31.6,54.88,0.33,29.22,0,8.28,0,7.28,0,2,1,0.48,0.96,0,0,0
060070034002,2014,34.2,"Butte County, California",1684,19,248,35.17,590,50625,221100,27.2,54.93,0.89,33.85,0.12,1.19,0,9.03,0,3,1,0.4,1.21,0,0,0
060070035011,2014,35.01.1,"Butte County, California",666,0,85,13.36,634,66061,199300,14.3,81.98,0,4.35,0,7.66,1.95,4.05,0,2,0,0,2.35,0,0,0
060070035012,2014,35.01.2,"Butte County, California",628,18.22,162,58.33,879,40536,127900,32.4,67.36,1.43,31.21,0,0,0,0,0,7,5,3.08,4.31,0,0,0
060070035013,2014,35.01.3,"Butte County, California",937,12.24,110,41.07,813,29871,178000,33.8,60.94,0,37.89,0,1.17,0,0,0,2,0,0,1.81,0,0,0
060070035014,2014,35.01.4,"Butte County, California",1043,0,48,13.98,1125,115313,173100,25.2,53.21,0,21.28,3.64,6.14,0,15.72,0,0,0,0,0,0,0,0
060070035021,2014,35.02.1,"Butte County, California",884,10.8,109,27.95,1056,64167,184600,35.5,64.48,0,28.62,1.58,0,0,5.32,0,3,2,1.83,2.74,0,0,0
060070035022,2014,35.02.2,"Butte County, California",1332,37.91,194,66.8,686,20760,137500,45.2,36.19,0,58.86,0,1.28,0,3.68,0,3,2,1.03,1.55,0,0,0
060070035023,2014,35.02.3,"Butte County, California",1097,16.14,115,27.69,932,50167,128500,31.3,43.94,0,49.13,0.46,6.47,0,0,0,1,1,0.87,0.87,0,0,0
060070035024,2014,35.02.4,"Butte County, California",1487,25.68,226,51.42,830,34948,,31.5,39.34,0,56.15,0,2.96,0,1.55,0,8,7,3.09,3.53,0,0,0
060070036001,2014,36.1,"Butte County, California",939,15.12,118,42.95,716,39688,154500,42.8,52.72,0.64,40.15,0,0,0,6.5,0,5,2,1.7,4.25,0,0,0
060070036002,2014,36.2,"Butte County, California",1140,21.98,83,38.53,963,47500,142900,49,46.67,0,40.44,2.02,6.93,0,3.95,0,0,0,0,0,0,0,0
060070036003,2014,36.3,"Butte County, California",1223,17.01,151,36.97,1239,58203,192700,19.4,74.16,0,15.04,0,4.99,0.74,5.07,0,3,1,0.66,1.98,0,0,0
060070037001,2014,37.1,"Butte County, California",1641,15.5,99,28.03,844,41285,171800,34.6,74.28,0,6.83,0.85,14.02,0,4.02,0,11,9,9.09,11.11,0,0,0
060070037002,2014,37.2,"Butte County, California",1019,12.96,133,15.24,1097,40054,,30.4,60.94,0,21.79,0,12.95,0,4.32,0,11,7,5.25,8.25,0,0,0
060070037003,2014,37.3,"Butte County, California",1253,27.02,154,30.14,1295,31875,128800,33.2,48.76,0,9.74,2.31,28.01,0,11.17,0,4,4,2.59,2.59,0,0,0
060070037004,2014,37.4,"Butte County, California",847,25.93,153,46.2,815,32026,133200,43.8,69.66,0,14.29,0.24,14.29,0,1.53,0,3,3,1.96,1.96,0,0,0
060110001001,2008,1.1,"Colusa County, California",993,17.11,110,36.06,495,49453,272800,32.2,21.65,0,78.35,0,0,0,0,0,2,2,1.82,1.82,0,0,0
060110001001,2009,1.1,"Colusa County, California",993,17.11,110,36.06,495,49453,272800,32.2,21.65,0,78.35,0,0,0,0,0,2,0,0,1.83,0,0,0
060110001001,2010,1.1,"Colusa County, California",688,34.71,109,50.93,547,38068,112500,19.9,27.91,0,68.17,0,0.15,0,3.78,0,1,1,0.92,0.92,0,0,0
060110001001,2012,1.1,"Colusa County, California",718,32.69,111,66.49,681,41563,119000,19.1,34.82,0,65.18,0,0,0,0,0,1,1,0.9,0.9,0,0,0
060110001001,2013,1.1,"Colusa County, California",718,32.69,113,66.49,681,41563,119000,19.1,34.82,0,65.18,0,0,0,0,0,4,4,3.56,3.56,0,0,0
060110001002,2008,1.2,"Colusa County, California",760.92,2.83,101,33.71,920,54817,382300,24,49.54,0,46.12,0,4.34,0,0,0,0,0,0,0,0,0,0
060110001002,2009,1.2,"Colusa County, California",760.92,2.83,99,33.71,920,54817,382300,24,49.54,0,46.12,0,4.34,0,0,0,1,1,1.01,1.01,0,0,0
060110001002,2010,1.2,"Colusa County, California",896,25.12,97,31.09,458,60625,377700,50,56.81,0.33,38.5,0.56,1.34,0,1.9,0.56,3,2,2.06,3.09,0,0,0
060110001002,2012,1.2,"Colusa County, California",599,15.98,96,12.23,,68906,285200,,54.92,0,33.72,2.34,9.02,0,0,0,1,0,0,1.05,0,0,0
060110001002,2013,1.2,"Colusa County, California",599,15.98,95,12.23,,68906,285200,,54.92,0,33.72,2.34,9.02,0,0,0,1,0,0,1.05,0,0,0
060110001003,2008,1.3,"Colusa County, California",2451.28,17.34,264,41.99,642,40089,321400,27.7,38.73,0,54.65,0,1.02,0,5.6,0,6,4,1.52,2.27,0,0,0
060110001003,2009,1.3,"Colusa County, California",2451.28,17.34,268,41.99,642,40089,321400,27.7,38.73,0,54.65,0,1.02,0,5.6,0,3,0,0,1.12,0,0,0
060110001003,2010,1.3,"Colusa County, California",2332,16.45,272,40.9,997,49783,210500,38,23.97,0.34,72.94,0.81,0.6,0.04,1.29,0,8,4,1.47,2.94,0,0,0
060110001003,2012,1.3,"Colusa County, California",2639,16.32,279,39.51,994,52153,185700,27.3,14.36,0,81.74,0,0,0,3.9,0,11,9,3.23,3.95,0,0,0
060110001003,2013,1.3,"Colusa County, California",2639,16.32,282,39.51,994,52153,185700,27.3,14.36,0,81.74,0,0,0,3.9,0,4,4,1.42,1.42,0,0,0
060110001004,2008,1.4,"Colusa County, California",796.72,17.34,90,41.99,642,40089,321400,27.7,38.73,0,54.65,0,1.02,0,5.6,0,3,0,0,3.34,0,0,0
060110001004,2009,1.4,"Colusa County, California",796.72,17.34,94,41.99,642,40089,321400,27.7,38.73,0,54.65,0,1.02,0,5.6,0,2,2,2.13,2.13,0,0,0
060110001004,2010,1.4,"Colusa County, California",1267,11.72,98,25.06,1380,71250,337200,28.2,47.12,0.55,47.75,2.13,1.03,0.32,1.03,0.08,1,1,1.02,1.02,0,0,0
060110001004,2012,1.4,"Colusa County, California",1310,4.78,108,26.28,854,55682,332600,22.7,44.89,0,51.68,0.23,1.07,0,2.14,0,0,0,0,0,0,0,0
060110001004,2013,1.4,"Colusa County, California",1310,4.78,114,26.28,854,55682,332600,22.7,44.89,0,51.68,0.23,1.07,0,2.14,0,0,0,0,0,0,0,0
060110002001,2008,2.1,"Colusa County, California",1425.85,7.94,228,27.88,789,52530,272000,29.9,52.5,0.22,38.75,1.34,0.33,0.33,1.76,4.75,6,4,1.75,2.63,0,0,0
060110002001,2009,2.1,"Colusa County, California",1425.85,7.94,232,27.88,789,52530,272000,29.9,52.5,0.22,38.75,1.34,0.33,0.33,1.76,4.75,11,8,3.45,4.74,0,0,0
060110002001,2010,2.1,"Colusa County, California",1214,3.77,236,53.76,643,55086,156600,35.6,37.56,0.91,56.92,0.66,0.91,0.66,2.39,0,8,7,2.97,3.39,0,0,0
060110002001,2012,2.1,"Colusa County, California",1044,22.68,242,49.22,843,29643,133900,44.7,30.46,0,66.76,1.63,1.15,0,0,0,4,4,1.65,1.65,0,0,0
060110002001,2013,2.1,"Colusa County, California",1044,22.68,246,49.22,843,29643,133900,44.7,30.46,0,66.76,1.63,1.15,0,0,0,8,7,2.85,3.26,0,0,0
060110002002,2008,2.2,"Colusa County, California",810,1.05,119,20.98,643,49821,264600,18.3,57.28,1.98,23.7,8.27,5.43,0,3.33,0,3,2,1.68,2.52,0,0,0
060110002002,2009,2.2,"Colusa County, California",810,1.05,119,20.98,643,49821,264600,18.3,57.28,1.98,23.7,8.27,5.43,0,3.33,0,0,0,0,0,0,0,0
060110002002,2010,2.2,"Colusa County, California",936,2.01,119,32.34,933,55156,296200,25.6,56.41,0.75,32.91,6.52,0.85,0.96,1.6,0,4,3,2.52,3.36,0,0,0
060110002002,2012,2.2,"Colusa County, California",729,0.91,123,46.59,732,48214,280000,24.4,53.77,5.21,22.5,10.15,7.96,0,0.41,0,5,4,3.25,4.07,0,0,0
060110002002,2013,2.2,"Colusa County, California",729,0.91,125,46.59,732,48214,280000,24.4,53.77,5.21,22.5,10.15,7.96,0,0.41,0,4,4,3.2,3.2,0,0,0
060110002003,2008,2.3,"Colusa County, California",1592.42,7.94,73,27.88,789,52530,272000,29.9,52.5,0.22,38.75,1.34,0.33,0.33,1.76,4.75,1,1,1.37,1.37,0,0,0
060110002003,2009,2.3,"Colusa County, California",1592.42,7.94,76,27.88,789,52530,272000,29.9,52.5,0.22,38.75,1.34,0.33,0.33,1.76,4.75,1,0,0,1.32,0,0,0
060110002003,2010,2.3,"Colusa County, California",1242,5.69,79,20.1,1289,65595,246200,33,39.05,0.16,56.68,0.97,1.53,0.72,0.89,0,3,0,0,3.8,0,0,0
060110002003,2012,2.3,"Colusa County, California",1569,9.82,82,33.68,1182,61250,131900,31.9,37.54,0,56.47,0,0.7,0,5.29,0,0,0,0,0,0,0,0
060110002003,2013,2.3,"Colusa County, California",1569,9.82,83,33.68,1182,61250,131900,31.9,37.54,0,56.47,0,0.7,0,5.29,0,1,1,1.2,1.2,0,0,0
060110002004,2008,2.4,"Colusa County, California",786.55,7.94,31,27.88,789,52530,272000,29.9,52.5,0.22,38.75,1.34,0.33,0.33,1.76,4.75,2,2,6.38,6.38,0,0,0
060110002004,2009,2.4,"Colusa County, California",786.55,7.94,33,27.88,789,52530,272000,29.9,52.5,0.22,38.75,1.34,0.33,0.33,1.76,4.75,1,1,3.06,3.06,0,0,0
060110002004,2010,2.4,"Colusa County, California",861,0,34,10.59,1470,90917,312200,25.6,66.9,0.12,27.64,1.28,1.51,0.35,1.16,1.05,1,0,0,2.94,0,0,0
060110002004,2012,2.4,"Colusa County, California",988,0,36,0,,105469,261000,,48.99,0,49.19,0,1.82,0,0,0,1,1,2.78,2.78,0,0,0
060110002004,2013,2.4,"Colusa County, California",988,0,37,0,,105469,261000,,48.99,0,49.19,0,1.82,0,0,0,2,0,0,5.41,0,0,0
060110002005,2008,2.5,"Colusa County, California",675.19,7.94,187,27.88,789,52530,272000,29.9,52.5,0.22,38.75,1.34,0.33,0.33,1.76,4.75,1,1,0.53,0.53,0,0,0
060110002005,2009,2.5,"Colusa County, California",675.19,7.94,200,27.88,789,52530,272000,29.9,52.5,0.22,38.75,1.34,0.33,0.33,1.76,4.75,4,2,1,2,0,0,0
060110002005,2010,2.5,"Colusa County, California",868,14.53,213,68.93,802,24972,29500,31.3,39.86,2.19,52.88,0.81,1.61,0.81,1.73,0.12,1,0,0,0.47,0,0,0
060110002005,2012,2.5,"Colusa County, California",620,45.13,209,64.95,776,30885,235000,27.8,53.23,5.48,36.61,0,0,0,4.68,0,3,3,1.44,1.44,0,0,0
060110002005,2013,2.5,"Colusa County, California",620,45.13,207,64.95,776,30885,235000,27.8,53.23,5.48,36.61,0,0,0,4.68,0,0,0,0,0,0,0,0
060110003001,2008,3.1,"Colusa County, California",709,11.88,75,59.52,869,36071,350000,26.5,56.28,0.71,40.9,1.55,0,0,0.56,0,0,0,0,0,0,0,0
060110003001,2009,3.1,"Colusa County, California",709,11.88,75,59.52,869,36071,350000,26.5,56.28,0.71,40.9,1.55,0,0,0.56,0,0,0,0,0,0,0,0
060110003001,2010,3.1,"Colusa County, California",622,1.3,74,30.33,1356,77500,350500,44.3,64.95,0.16,26.53,4.82,2.89,0.16,0.48,0,0,0,0,0,0,0,0
060110003001,2012,3.1,"Colusa County, California",630,1.73,78,11.96,,81058,346600,,76.35,0,16.51,7.14,0,0,0,0,0,0,0,0,0,0,0
060110003001,2013,3.1,"Colusa County, California",630,1.73,81,11.96,,81058,346600,,76.35,0,16.51,7.14,0,0,0,0,0,0,0,0,0,0,0
060110003002,2008,3.2,"Colusa County, California",2434.96,15.24,163,39.86,818,41793,290500,33.6,21.12,3.01,74.15,0.27,0.13,0.35,0.77,0.21,3,2,1.22,1.84,0,0,0
060110003002,2009,3.2,"Colusa County, California",2434.96,15.24,167,39.86,818,41793,290500,33.6,21.12,3.01,74.15,0.27,0.13,0.35,0.77,0.21,7,4,2.4,4.2,0,0,0
060110003002,2010,3.2,"Colusa County, California",1982,7.43,170,37.69,1011,53536,128500,31,12.16,0.1,85.87,0.61,1.06,0,0.2,0,2,0,0,1.18,0,0,0
060110003002,2012,3.2,"Colusa County, California",1718,1.77,174,36.15,955,58467,116700,28.4,13.62,0,78.93,0,6.98,0,0.47,0,2,1,0.57,1.15,0,0,0
060110003002,2013,3.2,"Colusa County, California",1718,1.77,177,36.15,955,58467,116700,28.4,13.62,0,78.93,0,6.98,0,0.47,0,4,1,0.57,2.27,0,0,0
060110003003,2008,3.3,"Colusa County, California",1623.94,15.24,241,39.86,818,41793,290500,33.6,21.12,3.01,74.15,0.27,0.13,0.35,0.77,0.21,1,1,0.42,0.42,0,0,0
060110003003,2009,3.3,"Colusa County, California",1623.94,15.24,249,39.86,818,41793,290500,33.6,21.12,3.01,74.15,0.27,0.13,0.35,0.77,0.21,4,3,1.2,1.6,0,0,0
060110003003,2010,3.3,"Colusa County, California",1574,15.34,258,56.21,730,26432,155400,33.2,18.55,0.44,79.42,0.44,0.25,0.13,0.7,0.06,1,1,0.39,0.39,0,0,0
060110003003,2012,3.3,"Colusa County, California",1720,16.17,263,53.75,785,40708,140900,32.4,15.47,0,82.62,0.58,1.34,0,0,0,3,2,0.76,1.14,0,0,0
060110003003,2013,3.3,"Colusa County, California",1720,16.17,266,53.75,785,40708,140900,32.4,15.47,0,82.62,0.58,1.34,0,0,0,4,2,0.75,1.51,0,0,0
060110003004,2008,3.4,"Colusa County, California",1155.1,15.24,136,39.86,818,41793,290500,33.6,21.12,3.01,74.15,0.27,0.13,0.35,0.77,0.21,8,2,1.47,5.9,0,0,0
060110003004,2009,3.4,"Colusa County, California",1155.1,15.24,143,39.86,818,41793,290500,33.6,21.12,3.01,74.15,0.27,0.13,0.35,0.77,0.21,5,0,0,3.5,0,0,0
060110003004,2010,3.4,"Colusa County, California",1877,10.61,150,26.69,1127,58125,180900,31.6,35.86,2.4,55.41,0.48,3.84,0.21,1.49,0.32,4,3,2,2.67,0,0,0
060110003004,2012,3.4,"Colusa County, California",2147,15.04,165,31.84,1214,54142,186300,26.8,34.28,0.7,64.23,0.51,0,0,0.28,0,3,3,1.82,1.82,0,0,0
060110003004,2013,3.4,"Colusa County, California",2147,15.04,173,31.84,1214,54142,186300,26.8,34.28,0.7,64.23,0.51,0,0,0.28,0,2,1,0.58,1.16,0,0,0
060110004001,2008,4.1,"Colusa County, California",862.29,13.32,111,32.88,730,50556,285700,20.5,52.6,0.55,44.36,2.05,0.44,0,0,0,2,2,1.81,1.81,0,0,0
060110004001,2009,4.1,"Colusa County, California",862.29,13.32,112,32.88,730,50556,285700,20.5,52.6,0.55,44.36,2.05,0.44,0,0,0,0,0,0,0,0,0,0
060110004001,2010,4.1,"Colusa County, California",894,5.34,113,35.09,928,57500,154200,26.3,50.67,0.11,44.52,3.24,0.11,0.11,1.12,0.11,2,1,0.88,1.77,0,0,0
060110004001,2012,4.1,"Colusa County, California",797,0,116,33.58,871,59800,145800,25.4,57.21,0,39.15,1.88,0,0,1.76,0,0,0,0,0,0,0,0
060110004001,2013,4.1,"Colusa County, California",797,0,118,33.58,871,59800,145800,25.4,57.21,0,39.15,1.88,0,0,1.76,0,2,1,0.85,1.7,0,0,0
060110004002,2008,4.2,"Colusa County, California",945.71,13.32,141,32.88,730,50556,285700,20.5,52.6,0.55,44.36,2.05,0.44,0,0,0,2,1,0.71,1.42,0,0,0
060110004002,2009,4.2,"Colusa County, California",945.71,13.32,141,32.88,730,50556,285700,20.5,52.6,0.55,44.36,2.05,0.44,0,0,0,0,0,0,0,0,0,0
060110004002,2010,4.2,"Colusa County, California",993,16,142,40.23,803,39688,179200,35.2,56.5,1.21,39.27,0.91,1.31,0.2,0.4,0.2,2,2,1.41,1.41,0,0,0
060110004002,2012,4.2,"Colusa County, California",835,11.16,145,43.26,826,45433,164200,28.2,57.84,0,42.16,0,0,0,0,0,0,0,0,0,0,0,0
060110004002,2013,4.2,"Colusa County, California",835,11.16,147,43.26,826,45433,164200,28.2,57.84,0,42.16,0,0,0,0,0,1,1,0.68,0.68,0,0,0
060110004003,2008,4.3,"Colusa County, California",594,1.33,63,23.39,583,34375,252799.99,30.2,82.15,4.88,4.38,2.53,0,1.68,4.38,0,1,1,1.59,1.59,0,0,0
060110004003,2009,4.3,"Colusa County, California",594,1.33,64,23.39,583,34375,252799.99,30.2,82.15,4.88,4.38,2.53,0,1.68,4.38,0,1,0,0,1.57,0,0,0
060110004003,2010,4.3,"Colusa County, California",608,0,64,23.97,1016,31615,155000,50,72.53,5.76,16.12,2.47,0.49,0.49,2.14,0,1,1,1.56,1.56,0,0,0
060110004003,2012,4.3,"Colusa County, California",646,5.33,68,20.5,755,45833,154500,20,79.41,6.35,8.05,2.17,0,0.46,3.56,0,0,0,0,0,0,0,0
060110004003,2013,4.3,"Colusa County, California",646,5.33,71,20.5,755,45833,154500,20,79.41,6.35,8.05,2.17,0,0.46,3.56,0,0,0,0,0,0,0,0
060110005001,2008,5.1,"Colusa County, California",528.32,8.81,145,26.36,352.18,45149.21,266805.68,23.27,61.19,0,35.98,2.83,0,0,0,0,3,1,0.69,2.07,0,0,0
060110005001,2009,5.1,"Colusa County, California",528.32,8.81,148,26.36,352.18,45149.21,266805.68,23.27,61.19,0,35.98,2.83,0,0,0,0,0,0,0,0,0,0,0
060110005001,2010,5.1,"Colusa County, California",607,20.73,150,63.29,657,26574,323700,28.3,37.73,0.16,59.47,1.98,0.33,0,0.33,0,2,2,1.33,1.33,0,0,0
060110005001,2012,5.1,"Colusa County, California",519,35.82,152,70.3,662,23750,,38,40.85,0,58.19,0.96,0,0,0,0,4,2,1.31,2.63,0,0,0
060110005001,2013,5.1,"Colusa County, California",519,35.82,154,70.3,662,23750,,38,40.85,0,58.19,0.96,0,0,0,0,5,4,2.61,3.26,0,0,0
060110005002,2008,5.2,"Colusa County, California",589.93,10.76,127,27.93,642.76,49056.38,239570.67,38.41,65.21,0.18,31.83,0.41,2.38,0,0,0,1,1,0.79,0.79,0,0,0
060110005002,2009,5.2,"Colusa County, California",589.93,10.76,128,27.93,642.76,49056.38,239570.67,38.41,65.21,0.18,31.83,0.41,2.38,0,0,0,2,2,1.56,1.56,0,0,0
060110005002,2010,5.2,"Colusa County, California",652,24.38,129,54.2,812,41402,165900,24.8,43.25,0.46,49.69,2.45,0.92,0.31,2.91,0,1,1,0.78,0.78,0,0,0
060110005002,2012,5.2,"Colusa County, California",745,12.22,134,49.78,813,49583,175000,26.7,25.23,0.4,71.01,0,3.36,0,0,0,3,2,1.5,2.24,0,0,0
060110005002,2013,5.2,"Colusa County, California",745,12.22,136,49.78,813,49583,175000,26.7,25.23,0.4,71.01,0,3.36,0,0,0,0,0,0,0,0,0,0
060110005003,2008,5.3,"Colusa County, California",628.78,10.74,99,28.29,619.53,48384.25,244226.01,37.37,64.26,0.15,32.95,0.58,2.06,0,0,0,1,1,1.01,1.01,0,0,0
060110005003,2009,5.3,"Colusa County, California",628.78,10.74,99,28.29,619.53,48384.25,244226.01,37.37,64.26,0.15,32.95,0.58,2.06,0,0,0,0,0,0,0,0,0,0
060110005003,2010,5.3,"Colusa County, California",653,5.17,99,36.4,1375,60625,190400,25.7,65.24,0,31.55,0.31,1.84,0.31,0.61,0.15,3,2,2.02,3.03,0,0,0
060110005003,2012,5.3,"Colusa County, California",823,1.53,104,32.78,1301,61250,188300,19.8,70.72,0,25.27,0,2.55,1.46,0,0,2,2,1.92,1.92,0,0,0
060110005003,2013,5.3,"Colusa County, California",823,1.53,107,32.78,1301,61250,188300,19.8,70.72,0,25.27,0,2.55,1.46,0,0,1,1,0.94,0.94,0,0,0
060110005004,2008,5.4,"Colusa County, California",637,36.77,135,54.66,652,36174,370300,27.8,54.79,0,41.13,0,0,2.98,1.1,0,3,2,1.48,2.22,0,0,0
060110005004,2009,5.4,"Colusa County, California",637,36.77,134,54.66,652,36174,370300,27.8,54.79,0,41.13,0,0,2.98,1.1,0,3,1,0.75,2.24,0,0,0
060110005004,2010,5.4,"Colusa County, California",653,35.16,132,55.23,735,40104,204500,25.1,41.96,0.46,53.6,0.77,1.53,0.15,1.23,0.31,1,0,0,0.76,0,0,0
060110005004,2012,5.4,"Colusa County, California",600,19.3,129,51.67,795,44595,220400,31.8,34.5,0,49.67,1.33,10.5,4,0,0,2,0,0,1.55,0,0,0
060110005004,2013,5.4,"Colusa County, California",600,19.3,128,51.67,795,44595,220400,31.8,34.5,0,49.67,1.33,10.5,4,0,0,0,0,0,0,0,0,0
060170302001,2011,302.1,"El Dorado County, California",1793,14.55,302,53.36,857,36087,310300,34.8,38.93,0.28,55.83,0,1.28,0.56,3.12,0,6,5,1.66,1.99,0,0,0
060170302001,2012,302.1,"El Dorado County, California",1793,14.55,312,53.36,857,36087,310300,34.8,38.93,0.28,55.83,0,1.28,0.56,3.12,0,7,2,0.64,2.24,0,0,0
060170302001,2013,302.1,"El Dorado County, California",1793,14.55,322,53.36,857,36087,310300,34.8,38.93,0.28,55.83,0,1.28,0.56,3.12,0,6,4,1.24,1.86,0,0,0
060170302001,2014,302.1,"El Dorado County, California",1793,14.55,332,53.36,857,36087,310300,34.8,38.93,0.28,55.83,0,1.28,0.56,3.12,0,10,4,1.2,3.01,0,0,0
060170302002,2011,302.2,"El Dorado County, California",914,0,219,39.22,1024,52241,296100,25.7,66.74,2.52,15.65,0,13.24,0,1.86,0,2,1,0.46,0.91,0,0,0
060170302002,2012,302.2,"El Dorado County, California",914,0,228,39.22,1024,52241,296100,25.7,66.74,2.52,15.65,0,13.24,0,1.86,0,4,3,1.32,1.76,0,0,0
060170302002,2013,302.2,"El Dorado County, California",914,0,236,39.22,1024,52241,296100,25.7,66.74,2.52,15.65,0,13.24,0,1.86,0,2,1,0.42,0.85,0,0,0
060170302002,2014,302.2,"El Dorado County, California",914,0,244,39.22,1024,52241,296100,25.7,66.74,2.52,15.65,0,13.24,0,1.86,0,7,4,1.64,2.86,0,0,0
060170302003,2011,302.3,"El Dorado County, California",1074,19.53,163,44.11,1120,60074,341700,30.7,52.61,3.45,28.96,0,13.87,0,1.12,0,4,2,1.23,2.45,0,0,0
060170302003,2012,302.3,"El Dorado County, California",1074,19.53,169,44.11,1120,60074,341700,30.7,52.61,3.45,28.96,0,13.87,0,1.12,0,0,0,0,0,0,0,0
060170302003,2013,302.3,"El Dorado County, California",1074,19.53,175,44.11,1120,60074,341700,30.7,52.61,3.45,28.96,0,13.87,0,1.12,0,6,4,2.29,3.43,0,0,0
060170302003,2014,302.3,"El Dorado County, California",1074,19.53,181,44.11,1120,60074,341700,30.7,52.61,3.45,28.96,0,13.87,0,1.12,0,4,4,2.21,2.21,0,0,0
060170302004,2011,302.4,"El Dorado County, California",500,33.64,152,81.87,809,60795,356300,24.3,46.6,0,53.4,0,0,0,0,0,4,0,0,2.63,0,0,0
060170302004,2012,302.4,"El Dorado County, California",500,33.64,153,81.87,809,60795,356300,24.3,46.6,0,53.4,0,0,0,0,0,2,1,0.66,1.31,0,0,0
060170302004,2013,302.4,"El Dorado County, California",500,33.64,154,81.87,809,60795,356300,24.3,46.6,0,53.4,0,0,0,0,0,7,4,2.61,4.56,0,0,0
060170302004,2014,302.4,"El Dorado County, California",500,33.64,154,81.87,809,60795,356300,24.3,46.6,0,53.4,0,0,0,0,0,11,6,3.89,7.13,0,0,0
060170302005,2011,302.5,"El Dorado County, California",841,11.49,191,97.09,937,43870,,25.3,28.89,2.73,59.69,0,2.02,0,6.66,0,7,6,3.14,3.67,0,0,0
060170302005,2012,302.5,"El Dorado County, California",841,11.49,192,97.09,937,43870,,25.3,28.89,2.73,59.69,0,2.02,0,6.66,0,6,3,1.57,3.13,0,0,0
060170302005,2013,302.5,"El Dorado County, California",841,11.49,193,97.09,937,43870,,25.3,28.89,2.73,59.69,0,2.02,0,6.66,0,5,3,1.56,2.6,0,0,0
060170302005,2014,302.5,"El Dorado County, California",841,11.49,193,97.09,937,43870,,25.3,28.89,2.73,59.69,0,2.02,0,6.66,0,2,2,1.03,1.03,0,0,0
060170303011,2011,303.01.1,"El Dorado County, California",606,27.21,172,67.29,905,31628,,50,38.28,0,61.72,0,0,0,0,0,7,2,1.16,4.07,0,0,0
